0;56;62;30068119
30;62;88;30083007
13;5;39;30079112
19;5;33;30078520
16;5;27;30088918
35;0;16;30053773
25;11;39;30090910
18;12;43;30087985
28;3;17;30078632
30;35;53;30092781
45;3;23;30065332
25;8;30;30088478
8;1;19;30084446
48;10;35;30078453
25;18;41;30082949
14;11;22;30088187
16;16;26;30036421
8;11;56;30088381
0;29;71;30093617
59;8;38;30067405
23;11;42;30090675
57;10;34;30070856
38;0;24;30082404
20;2;11;30068961
17;9;45;30088637
67;0;5;30037918
3;0;23;30039449
42;11;32;30066039
43;2;25;30054608
38;6;32;30082484
47;6;25;30022968
47;24;42;30068999
