Lop;Distanse;Startnr;Kusk;StartMetode;Inntjent;Heste_navn;TidVolte;TidAuto;Bane;Dato;Navn;Id_nr;Reg_Nr;Antstarter;vinnerprosent;Trippelprosent;Galoppprosent;PlasseringSisteStart;sistestart;Trippelform;vinnerform;galoppRisiko;Dagendato;Datosistestart;Antdagersistestart;Formplassering;FormHest;Formfaktordager;FormfaktorTotal;Poemngstartnr
5;1609;1;Per Oleg Midtfjeld;Autostart;79.412;Cromwells Aida;1.19,4v;1.14,3a;  Bjerke Travbane ;2018-09-05;Cromwells Aida;30092346;578001020145020;16;20.00;33.00;0.00;0;2018-08-19;52.8000000000000;32.0000000000000;0.0000000000000;2018-09-05 13:26:19.380;2018-08-19;17;0;84.8000000000000;100;194.8000000000000;10
5;1609;2;Kristian Bjørnerød;Autostart;75.862;Nearmiss;1.18,2v;1.15,0a;  Bjerke Travbane ;2018-09-05;Nearmiss;30089703;578001020135415;30;4.00;27.00;7.00;0;2018-08-15;81.0000000000000;12.0000000000000;21.0000000000000;2018-09-05 13:26:19.380;2018-08-15;21;0;72.0000000000000;0;82.0000000000000;10
5;1609;3;Dag-Sveinung Dalen;Autostart;56.600;No Regrets Pellini;1.17,0v;1.15,7a;Bjerke Travbane ;2018-09-05;No Regrets Pellini (S);30102401;75200211S122326;3;50.00;50.00;0.00;5;2018-08-15;15.0000000000000;15.0000000000000;0.0000000000000;2018-09-05 13:26:19.380;2018-08-15;21;0;30.0000000000000;0;40.0000000000000;10
5;1609;4;Gunnar Austevoll;Autostart;84.000;Simply Red;1.18,3v;1.16,3a;  Bjerke Travbane ;2018-09-05;Simply Red;30069131;578001020105527;57;0.00;16.00;44.00;0;2018-06-11;91.2000000000000;0.0000000000000;250.8000000000000;2018-09-05 13:26:19.380;2018-06-11;86;0;-159.6000000000000;0;-159.6000000000000;0
5;1609;5;Pål Henning K. Johannesse;Autostart;29.500;I'm No Angel;1.21,3v;1.16,7a;  Bjerke Travbane ;2018-09-05;I'm No Angel;30093883;578001020145304;20;0.00;12.00;25.00;0;2018-08-22;24.0000000000000;0.0000000000000;50.0000000000000;2018-09-05 13:26:19.380;2018-08-22;14;0;-26.0000000000000;100;74.0000000000000;0
5;1609;6;Kristian Malmin;Autostart;79.648;Mellby Frodo;1.15,8v;1.14,0a;Bjerke Travbane ;2018-09-05;Mellby Frodo (S);30106031;75200211S142501;8;43.00;71.00;12.00;1;2018-08-27;56.8000000000000;34.4000000000000;9.6000000000000;2018-09-05 13:26:19.380;2018-08-27;9;10;81.6000000000000;100;191.6000000000000;0
5;1609;7;Lars Anvar Kolle;Autostart;83.000;Orlando Design;1.15,4v;1.14,3a;  Bjerke Travbane ;2018-09-05;Orlando Design;30088614;578001020135177;17;23.00;54.00;29.00;2;2018-08-27;91.8000000000000;39.1000000000000;49.3000000000000;2018-09-05 13:26:19.380;2018-08-27;9;10;81.6000000000000;100;191.6000000000000;0
5;1609;8;Frode Hamre;Autostart;74.000;Gogo Hall;1.18,7v;1.14,8a;  Bjerke Travbane ;2018-09-05;Gogo Hall;30101082;578001020155493;9;17.00;83.00;33.00;6;2018-08-28;74.7000000000000;15.3000000000000;29.7000000000000;2018-09-05 13:26:19.380;2018-08-28;8;0;60.3000000000000;100;160.3000000000000;0
5;1609;9;Magnus Teien Gundersen;Autostart;77.000;Pyrechept;1.18,6v;1.16,1a;  Bjerke Travbane ;2018-09-05;Pyrechept;30085047;578001020125543;26;4.00;32.00;19.00;1;2018-08-30;83.2000000000000;10.4000000000000;49.4000000000000;2018-09-05 13:26:19.380;2018-08-30;6;10;44.2000000000000;100;154.2000000000000;0
5;1609;10;Gøran Antonsen;Autostart;84.500;Destroyer;1.18,3v;1.15,3a;  Bjerke Travbane ;2018-09-05;Destroyer;30092659;578001020145089;17;20.00;33.00;0.00;6;2018-08-22;56.1000000000000;34.0000000000000;0.0000000000000;2018-09-05 13:26:19.380;2018-08-22;14;0;90.1000000000000;100;190.1000000000000;0
5;1609;11;Knut Arne Ødegaard;Autostart;81.063;Wheelie;1.18,9v;1.14,8a;  Bjerke Travbane ;2018-09-05;Wheelie;30083222;578001020125209;42;8.00;14.00;36.00;1;2018-08-16;58.8000000000000;33.6000000000000;151.2000000000000;2018-09-05 13:26:19.380;2018-08-16;20;10;-58.8000000000000;0;-48.8000000000000;0
5;1609;12;Kristine Kvasnes;Autostart;83.065;Broadway;1.23,7v;1.15,7a;Bjerke Travbane ;2018-09-05;Thai Broadway;30052179;578001020095107;53;33.00;61.00;9.00;3;2018-05-16;323.3000000000000;174.9000000000000;47.7000000000000;2018-09-05 13:26:19.380;2018-05-16;112;10;450.5000000000000;0;460.5000000000000;0
5;2100;1;Hans Chr. Holm;Volestart;73.033;Vesle Moi;1.28,6v;1.28,8a;  Klosterskogen Travbane ;2018-09-01;Vesle Moi;30082181;578001020120046;36;3.00;14.00;33.00;4;2018-08-27;50.4000000000000;10.8000000000000;118.8000000000000;2018-09-01 15:34:41.430;2018-08-27;5;0;-57.6000000000000;100;42.4000000000000;0
5;2100;2;Vidar Hop;Volestart;102.000;Jerkeld Frøya;1.29,7v;1.26,5a;  Klosterskogen Travbane ;2018-09-01;Jerkeld Frøya;30039670;578001020080692;60;2.00;7.00;52.00;0;2018-08-16;42.0000000000000;12.0000000000000;312.0000000000000;2018-09-01 15:34:41.430;2018-08-16;16;0;-258.0000000000000;100;-158.0000000000000;0
5;2100;3;Magnus Teien Gundersen;Volestart;115.000;Kos Vinna;1.30,0v;1.29,3a;  Klosterskogen Travbane ;2018-09-01;Kos Vinna;30075548;578001020100836;91;0.00;2.00;71.00;5;2018-08-22;18.2000000000000;0.0000000000000;646.1000000000000;2018-09-01 15:34:41.430;2018-08-22;10;0;-627.9000000000000;100;-527.9000000000000;0
5;2100;4;Anne Christensen;Volestart;106.000;Nebbenes Spika;1.31,1v;1.29,5a;  Klosterskogen Travbane ;2018-09-01;Nebbenes Spika;30019839;N-07-0204;24;15.00;40.00;50.00;1;2018-08-04;96.0000000000000;36.0000000000000;120.0000000000000;2018-09-01 15:34:41.430;2018-08-04;28;10;12.0000000000000;0;22.0000000000000;0
5;2100;5;Adrian Solberg Akselsen;Volestart;111.500;Bjønnum Jerka;1.29,8v;1.29,2a;  Klosterskogen Travbane ;2018-09-01;Bjønnum Jerka;30078220;578001020110480;35;6.00;26.00;51.00;2;2018-08-16;91.0000000000000;21.0000000000000;178.5000000000000;2018-09-01 15:34:41.430;2018-08-16;16;10;-66.5000000000000;100;43.5000000000000;0
5;2100;6;Vidar Tjomsland;Volestart;112.000;Moi Edel;1.29,2v;1.28,9a;  Klosterskogen Travbane ;2018-09-01;Moi Edel;30093261;578001020140276;14;45.00;55.00;14.00;1;2018-07-29;77.0000000000000;63.0000000000000;19.6000000000000;2018-09-01 15:34:41.430;2018-07-29;34;10;120.4000000000000;0;130.4000000000000;0
5;2100;7;Dag-Sveinung Dalen;Volestart;85.067;Bauers Annabella;1.31,2v;1.28,3a;  Klosterskogen Travbane ;2018-09-01;Bauers Annabella;30084752;578001020120650;48;0.00;14.00;42.00;6;2018-08-13;67.2000000000000;0.0000000000000;201.6000000000000;2018-09-01 15:34:41.430;2018-08-13;19;0;-134.4000000000000;100;-34.4000000000000;0
5;2100;8;Lars Anvar Kolle;Volestart;85.500;Mila;1.31,0v;1.29,8a;  Klosterskogen Travbane ;2018-09-01;Mila;30092555;578001020140084;31;0.00;14.00;29.00;0;2018-08-15;43.4000000000000;0.0000000000000;89.9000000000000;2018-09-01 15:34:41.430;2018-08-15;17;0;-46.5000000000000;100;53.5000000000000;0
5;2100;9;Gunnar Austevoll;Volestart;90.500;Land Maria;1.30,8v;1.31,1a;  Klosterskogen Travbane ;2018-09-01;Land Maria;30080454;578001020110762;54;2.00;12.00;20.00;0;2018-08-16;64.8000000000000;10.8000000000000;108.0000000000000;2018-09-01 15:34:41.430;2018-08-16;16;0;-32.4000000000000;100;67.6000000000000;0
5;2100;10;Jan Roar Mjølnerød;Volestart;109.333;Osen Expressa;1.28,2v;1.30,1a;  Klosterskogen Travbane ;2018-09-01;Osen Expressa;30089487;578001020130526;11;30.00;60.00;36.00;2;2018-08-04;66.0000000000000;33.0000000000000;39.6000000000000;2018-09-01 15:34:41.430;2018-08-04;28;10;59.4000000000000;0;69.4000000000000;0
5;2120;11;Per Vetle Kals;Volestart;139.121;Bjønnum Baus;1.27,9v;1.27,9a;  Klosterskogen Travbane ;2018-09-01;Bjønnum Baus;30093797;578001020140363;19;29.00;71.00;21.00;2;2018-08-22;134.9000000000000;55.1000000000000;39.9000000000000;2018-09-01 15:34:41.430;2018-08-22;10;10;150.1000000000000;100;260.1000000000000;0
5;2120;12;Eivind Gravdal;Volestart;101.500;Hof Blesen;1.30,2v;1.28,4a;  Klosterskogen Travbane ;2018-09-01;Hof Blesen;30083098;578001020120265;53;0.00;16.00;43.00;5;2018-08-19;84.8000000000000;0.0000000000000;227.9000000000000;2018-09-01 15:34:41.430;2018-08-19;13;0;-143.1000000000000;100;-43.1000000000000;0
5;2120;13;Tom Erik Solberg;Volestart;131.000;Sølv Gutt;1.29,9v;1.27,5a;  Klosterskogen Travbane ;2018-09-01;Sølv Gutt;30077196;578001020110151;28;21.00;50.00;29.00;7;2018-08-22;140.0000000000000;58.8000000000000;81.2000000000000;2018-09-01 15:34:41.430;2018-08-22;10;0;117.6000000000000;100;217.6000000000000;0
5;2120;14;Eirik Høitomt;Volestart;116.000;Dæmro Kjempen;1.29,3v;1.29,1a;  Klosterskogen Travbane ;2018-09-01;Dæmro Kjempen;30088369;578001020130259;24;21.00;47.00;42.00;6;2018-08-22;112.8000000000000;50.4000000000000;100.8000000000000;2018-09-01 15:34:41.430;2018-08-22;10;0;62.4000000000000;100;162.4000000000000;0
5;2140;1;Thomas Mjøen;Autostart;102.000;Emilsboy;1.18,4v;1.15,4a;  Leangen Travbane ;2018-09-03;Emilsboy;30085108;578001020125547;39;5.00;18.00;31.00;Brutt løp;2018-07-02;70.2000000000000;19.5000000000000;120.9000000000000;2018-09-03 19:13:27.783;2018-07-02;63;0;-31.2000000000000;0;-21.2000000000000;10
5;2140;2;Odd Arne Kjøsnes;Autostart;140.000;Noss Kikki;1.16,3v;1.15,5a;  Leangen Travbane ;2018-09-03;Noss Kikki;30066792;578001020105240;30;21.00;46.00;23.00;7;2018-08-26;138.0000000000000;63.0000000000000;69.0000000000000;2018-09-03 19:13:27.783;2018-08-26;8;0;132.0000000000000;100;242.0000000000000;10
5;2140;3;Dag Sandø Nilsen;Autostart;120.500;Shai Sontelle;1.17,3v;1.16,3a;  Leangen Travbane ;2018-09-03;Shai Sontelle;30008348;N-06-5231;41;8.00;23.00;32.00;Brutt løp;2018-04-01;94.3000000000000;32.8000000000000;131.2000000000000;2018-09-03 19:13:27.783;2018-04-01;155;0;-4.1000000000000;0;5.9000000000000;10
5;2140;4;Amanda Robertsen;Autostart;95.000;Natacha Line;1.17,5v;1.16,5a;  Leangen Travbane ;2018-09-03;Natacha Line;30085899;578001020125590;56;0.00;12.00;18.00;6;2018-08-26;67.2000000000000;0.0000000000000;100.8000000000000;2018-09-03 19:13:27.783;2018-08-26;8;0;-33.6000000000000;100;66.4000000000000;0
5;2140;5;Gudmund Dahle;Autostart;143.500;N.Y. Grande Terre;1.17,3v;1.13,5a;  Leangen Travbane ;2018-09-03;N.Y. Grande Terre;30083851;578001020125369;48;7.00;18.00;4.00;0;2018-08-08;86.4000000000000;33.6000000000000;19.2000000000000;2018-09-03 19:13:27.783;2018-08-08;26;0;100.8000000000000;0;100.8000000000000;0
5;2140;6;Edvard Kristiansen;Autostart;103.000;Crazy Jorma I.V.;1.16,0v;1.15,4a;  Leangen Travbane ;2018-09-03;Crazy Jorma I.V.;30085090;578001020125545;32;7.00;14.00;6.00;6;2018-08-06;44.8000000000000;22.4000000000000;19.2000000000000;2018-09-03 19:13:27.783;2018-08-06;28;0;48.0000000000000;0;48.0000000000000;0
5;2140;7;Veronika Bugge;Autostart;148.435;L.V. Mr. Bite It;1.16,7v;1.15,2a;  Leangen Travbane ;2018-09-03;L.V. Mr. Bite It;30088565;578001020135165;38;3.00;37.00;8.00;2;2018-08-26;140.6000000000000;11.4000000000000;30.4000000000000;2018-09-03 19:13:27.783;2018-08-26;8;10;121.6000000000000;100;231.6000000000000;0
5;2140;8;Andre H. Stensen;Autostart;132.262;Nika;1.15,4v;1.14,9a;  Leangen Travbane ;2018-09-03;Nika;30093473;578001020145238;17;14.00;64.00;6.00;1;2018-07-02;108.8000000000000;23.8000000000000;10.2000000000000;2018-09-03 19:13:27.783;2018-07-02;63;10;122.4000000000000;0;132.4000000000000;0
5;2140;9;Torkil Steinshaug;Autostart;115.000;Daddy's Angel;1.16,7v;1.14,9a;Leangen Travbane ;2018-09-03;Daddy's Angel (S);30107906;75200211S143666;21;25.00;45.00;10.00;0;2018-08-26;94.5000000000000;52.5000000000000;21.0000000000000;2018-09-03 19:13:27.783;2018-08-26;8;0;126.0000000000000;100;226.0000000000000;0
5;2140;10;Arve Sjoner;Autostart;130.500;Blue Shining Light;1.16,2v;1.14,7a;  Leangen Travbane ;2018-09-03;Blue Shining Light;30085901;578001020125605;31;7.00;36.00;26.00;2;2018-08-11;111.6000000000000;21.7000000000000;80.6000000000000;2018-09-03 19:13:27.783;2018-08-11;23;10;52.7000000000000;0;62.7000000000000;0
5;2100;1;Claus Olsen;Volestart;267.500;Bore Stjerna;1.25,9v;1.24,5a;  Bergen Travpark ;2018-09-13;Bore Stjerna;30083353;578001020120414;47;9.00;23.00;32.00;0;2018-08-30;108.1000000000000;42.3000000000000;150.4000000000000;2018-09-13 13:20:28.627;2018-08-30;14;0;0.0000000000000;100;100.0000000000000;0
5;2100;2;Ove Wassberg;Volestart;254.000;Sylv Svarta;1.26,0v;1.26,9a;  Bergen Travpark ;2018-09-13;Sylv Svarta;30082508;578001020120086;61;7.00;21.00;52.00;Tid ikke tatt;2018-09-06;128.1000000000000;42.7000000000000;317.2000000000000;2018-09-13 13:20:28.627;2018-09-06;7;0;-146.4000000000000;100;-46.4000000000000;0
5;2100;3;Tore Totland;Volestart;286.500;Kamaro;1.28,3v;1.25,7a;  Bergen Travpark ;2018-09-13;Kamaro;30054327;578001020090501;82;11.00;33.00;41.00;0;2018-08-30;270.6000000000000;90.2000000000000;336.2000000000000;2018-09-13 13:20:28.627;2018-08-30;14;0;24.6000000000000;100;124.6000000000000;0
5;2100;4;Odd Storetvedt;Volestart;319.000;Haukeli Expressen;1.27,6v;1.27,8a;  Bergen Travpark ;2018-09-13;Haukeli Expressen;30083139;578001020120283;56;21.00;49.00;38.00;Disk. galopp;2018-09-06;274.4000000000000;117.6000000000000;212.8000000000000;2018-09-13 13:20:28.627;2018-09-06;7;0;179.2000000000000;100;279.2000000000000;0
5;2100;5;Svein Ove Wassberg;Volestart;313.000;Årsvoll Prinsen;1.26,1v;1.26,8a;  Bergen Travpark ;2018-09-13;Årsvoll Prinsen;30035326;578001020080127;117;4.00;18.00;45.00;6;2018-09-04;210.6000000000000;46.8000000000000;526.5000000000000;2018-09-13 13:20:28.627;2018-09-04;9;0;-269.1000000000000;100;-169.1000000000000;0
5;2100;6;Lars Tore Hauge;Volestart;277.500;Madla Perlå;1.27,8v;1.27,3a;  Bergen Travpark ;2018-09-13;Madla Perlå;30066798;578001020100316;74;9.00;37.00;32.00;0;2018-08-30;273.8000000000000;66.6000000000000;236.8000000000000;2018-09-13 13:20:28.627;2018-08-30;14;0;103.6000000000000;100;203.6000000000000;0
5;2100;7;Elisabeth Storetvedt;Volestart;349.500;Karslig;1.25,9v;1.26,2a;  Bergen Travpark ;2018-09-13;Karslig;30053949;578001020090479;90;14.00;34.00;18.00;5;2018-09-06;306.0000000000000;126.0000000000000;162.0000000000000;2018-09-13 13:20:28.627;2018-09-06;7;0;270.0000000000000;100;370.0000000000000;0
5;2100;8;Bjarte Birkeland;Volestart;303.500;Vertigo Prinsesso;1.27,1v;1.27,3a;  Bergen Travpark ;2018-09-13;Vertigo Prinsesso;30088412;578001020130246;49;0.00;22.00;4.00;0;2018-08-30;107.8000000000000;0.0000000000000;19.6000000000000;2018-09-13 13:20:28.627;2018-08-30;14;0;88.2000000000000;100;188.2000000000000;0
5;2100;9;Håkon B. Steine;Volestart;251.000;Vertigo Dominant;1.28,5v;1.25,9a;  Bergen Travpark ;2018-09-13;Vertigo Dominant;30094082;578001020140435;44;20.00;49.00;7.00;Tid ikke tatt;2018-09-06;215.6000000000000;88.0000000000000;30.8000000000000;2018-09-13 13:20:28.627;2018-09-06;7;0;272.8000000000000;100;372.8000000000000;0
5;2120;10;Øyvind Austevoll;Volestart;455.500;Erdinger;1.25,2v;1.25,1a;  Bergen Travpark ;2018-09-13;Erdinger;30021326;N-07-0385;142;8.00;28.00;37.00;5;2018-08-30;397.6000000000000;113.6000000000000;525.4000000000000;2018-09-13 13:20:28.627;2018-08-30;14;0;-14.2000000000000;100;85.8000000000000;0
5;2120;11;Rolf Tvedt;Volestart;382.379;Art Skogfari;1.26,7v;1.26,3a;  Bergen Travpark ;2018-09-13;Art Skogfari;30076665;578001020110031;60;11.00;49.00;27.00;1;2018-08-30;294.0000000000000;66.0000000000000;162.0000000000000;2018-09-13 13:20:28.627;2018-08-30;14;10;198.0000000000000;100;308.0000000000000;0
5;2140;12;Erik Skaug;Volestart;626.000;Storm Eld;1.25,9v;1.24,3a;  Bergen Travpark ;2018-09-13;Storm Eld;132433;N-05-0277;90;23.00;43.00;13.00;Brutt løp;2018-07-13;387.0000000000000;207.0000000000000;117.0000000000000;2018-09-13 13:20:28.627;2018-07-13;62;0;477.0000000000000;0;477.0000000000000;0
5;2140;13;Jan Erik Landaas;Volestart;684.000;Tangen Tia;1.24,9v;1.22,7a;  Bergen Travpark ;2018-09-13;Tangen Tia;30066780;578001020100302;77;21.00;53.00;8.00;3;2018-09-08;408.1000000000000;161.7000000000000;61.6000000000000;2018-09-13 13:20:28.627;2018-09-08;5;10;508.2000000000000;100;618.2000000000000;0
4;2040;1;Pål Buer;Autostart;39.000;Maksi Lady;1.17,9v;1.17,5a;  Forus Travbane ;2018-09-04;Maksi Lady;30068994;578001020105564;24;9.00;32.00;46.00;0;2018-08-21;76.8000000000000;21.6000000000000;110.4000000000000;2018-09-04 16:16:21.450;2018-08-21;14;0;-12.0000000000000;100;98.0000000000000;10
4;2040;2;Thomas Sverre Karlsen;Autostart;39.240;Streetfighter D.K.;1.16,9v;1.17,5a;Forus Travbane ;2018-09-04;Streetfighter D.K. (DK);30088492;DK-0J0147;34;3.00;10.00;38.00;0;2018-07-31;34.0000000000000;10.2000000000000;129.2000000000000;2018-09-04 16:16:21.450;2018-07-31;35;0;-85.0000000000000;0;-75.0000000000000;10
4;2040;3;Ole Gaute Gudmestad;Autostart;45.000;Best Sensation;1.17,4v;1.16,9a;  Forus Travbane ;2018-09-04;Best Sensation;30095813;578001020145591;27;0.00;22.00;37.00;5;2018-08-21;59.4000000000000;0.0000000000000;99.9000000000000;2018-09-04 16:16:21.450;2018-08-21;14;0;-40.5000000000000;100;69.5000000000000;10
4;2040;4;Atle Erga;Autostart;46.000;Helmax Mix;1.17,3v;1.16,6a;  Forus Travbane ;2018-09-04;Helmax Mix;30090004;578001020135457;20;0.00;18.00;10.00;0;2018-08-14;36.0000000000000;0.0000000000000;20.0000000000000;2018-09-04 16:16:21.450;2018-08-14;21;0;16.0000000000000;0;16.0000000000000;0
4;2040;5;Geir Mikkelsen;Autostart;46.663;Alain Scott;;1.16,0a;Forus Travbane ;2018-09-04;Alain Scott (DE);30116686;276407000139655;1;0.00;0.00;0.00;P;2018-08-14;0.0000000000000;0.0000000000000;0.0000000000000;2018-09-04 16:16:21.450;2018-08-14;21;0;0.0000000000000;0;0.0000000000000;0
4;2040;6;Svein Ove Wassberg;Autostart;56.290;Whatawinner S.S.;1.17,5v;1.16,4a;  Forus Travbane ;2018-09-04;Whatawinner S.S.;30090168;578001020135479;20;18.00;18.00;45.00;0;2018-08-14;36.0000000000000;36.0000000000000;90.0000000000000;2018-09-04 16:16:21.450;2018-08-14;21;0;-18.0000000000000;0;-18.0000000000000;0
4;2040;7;Morten Erga;Autostart;75.500;Iron Lion Zion;1.17,5v;1.15,9a;Forus Travbane ;2018-09-04;Iron Lion Zion (DE);30096208;276407000137421;35;0.00;18.00;9.00;6;2018-08-21;63.0000000000000;0.0000000000000;31.5000000000000;2018-09-04 16:16:21.450;2018-08-21;14;0;31.5000000000000;100;131.5000000000000;0
4;2040;8;Rune Wiig;Autostart;78.000;van der Meulen;1.19,6v;1.15,5a;  Forus Travbane ;2018-09-04;van der Meulen;30093104;578001020145159;11;44.00;67.00;18.00;1;2018-08-14;73.7000000000000;48.4000000000000;19.8000000000000;2018-09-04 16:16:21.450;2018-08-14;21;10;102.3000000000000;0;112.3000000000000;0
4;2040;9;Eirik Høitomt;Autostart;57.000;Daily News;1.19,4v;1.16,9a;  Forus Travbane ;2018-09-04;Daily News;30087908;578001020135076;35;3.00;12.00;31.00;0;2018-08-22;42.0000000000000;10.5000000000000;108.5000000000000;2018-09-04 16:16:21.450;2018-08-22;13;0;-56.0000000000000;100;44.0000000000000;0
4;2040;10;Johan Kringeland Eriksen;Autostart;69.000;Mahwah;1.17,9v;1.16,3a;  Forus Travbane ;2018-09-04;Mahwah;30077464;578001020115187;25;5.00;32.00;32.00;0;2018-08-14;80.0000000000000;12.5000000000000;80.0000000000000;2018-09-04 16:16:21.450;2018-08-14;21;0;12.5000000000000;0;12.5000000000000;0
4;2040;11;Ole Johan Østre;Autostart;80.500;Josephine;1.17,1v;1.16,6a;  Forus Travbane ;2018-09-04;Josephine;30094293;578001020145404;27;4.00;22.00;0.00;6;2018-08-25;59.4000000000000;10.8000000000000;0.0000000000000;2018-09-04 16:16:21.450;2018-08-25;10;0;70.2000000000000;100;170.2000000000000;0
4;2040;12;Tom Erga;Autostart;80.500;Thai M. Share;1.16,2v;1.16,1a;  Forus Travbane ;2018-09-04;Thai M. Share;30090619;578001020135572;22;6.00;35.00;27.00;1;2018-08-21;77.0000000000000;13.2000000000000;59.4000000000000;2018-09-04 16:16:21.450;2018-08-21;14;10;30.8000000000000;100;140.8000000000000;0
3;2100;1;Dag-Sveinung Dalen;Autostart;300.500;Voje Scott;1.27,3v;1.25,9a;  Klosterskogen Travbane ;2018-09-13;Voje Scott;30069132;578001020100693;32;37.00;56.00;34.00;0;2018-04-08;179.2000000000000;118.4000000000000;108.8000000000000;2018-09-13 18:08:26.947;2018-04-08;158;0;188.8000000000000;0;198.8000000000000;10
3;2100;2;Lars Anvar Kolle;Autostart;292.647;Raukvin;1.27,4v;1.26,3a;  Klosterskogen Travbane ;2018-09-13;Raukvin;30005068;N-06-0021;136;5.00;18.00;49.00;0;2018-08-03;244.8000000000000;68.0000000000000;666.4000000000000;2018-09-13 18:08:26.947;2018-08-03;41;0;-353.6000000000000;0;-343.6000000000000;10
3;2100;3;Tom Erik Solberg;Autostart;323.058;Hovs Frøya;1.25,9v;1.24,0a;  Klosterskogen Travbane ;2018-09-13;Hovs Frøya;30083230;578001020120372;61;5.00;31.00;18.00;0;2018-08-07;189.1000000000000;30.5000000000000;109.8000000000000;2018-09-13 18:08:26.947;2018-08-07;37;0;109.8000000000000;0;119.8000000000000;10
3;2100;4;Ernst-Petter Knutsen;Autostart;311.000;Aaby Knekten;1.27,2v;1.24,8a;  Klosterskogen Travbane ;2018-09-13;Aaby Knekten;132424;N-05-0269;111;6.00;20.00;41.00;0;2018-09-02;222.0000000000000;66.6000000000000;455.1000000000000;2018-09-13 18:08:26.947;2018-09-02;11;0;-166.5000000000000;100;-66.5000000000000;0
3;2100;5;Johan Kringeland Eriksen;Autostart;319.500;Kringeland Enok;1.26,3v;1.25,4a;  Klosterskogen Travbane ;2018-09-13;Kringeland Enok;30091009;578001020130629;43;30.00;52.00;26.00;5;2018-06-24;223.6000000000000;129.0000000000000;111.8000000000000;2018-09-13 18:08:26.947;2018-06-24;81;0;240.8000000000000;0;240.8000000000000;0
3;2100;6;Åsbjørn Tengsareid;Autostart;280.000;Loken;1.27,7v;1.25,8a;  Klosterskogen Travbane ;2018-09-13;Loken;30067812;578001020100515;67;5.00;25.00;28.00;5;2018-06-07;167.5000000000000;33.5000000000000;187.6000000000000;2018-09-13 18:08:26.947;2018-06-07;98;0;13.4000000000000;0;13.4000000000000;0
3;2100;7;Gunnar Austevoll;Autostart;279.000;Sundby Søss;1.27,5v;1.26,5a;  Klosterskogen Travbane ;2018-09-13;Sundby Søss;30082602;578001020120106;45;12.00;44.00;29.00;P;2018-09-02;198.0000000000000;54.0000000000000;130.5000000000000;2018-09-13 18:08:26.947;2018-09-02;11;0;121.5000000000000;100;221.5000000000000;0
3;2100;8;Anette Frønes;Autostart;238.500;Frier Birk;1.27,9v;1.27,2a;  Klosterskogen Travbane ;2018-09-13;Frier Birk;30082627;578001020120119;47;11.00;44.00;45.00;4;2018-09-01;206.8000000000000;51.7000000000000;211.5000000000000;2018-09-13 18:08:26.947;2018-09-01;12;0;47.0000000000000;100;147.0000000000000;0
3;2100;9;Eirik Høitomt;Autostart;226.000;Langaard Siv;1.27,8v;1.26,0a;  Klosterskogen Travbane ;2018-09-13;Langaard Siv;30077608;578001020110318;62;7.00;25.00;47.00;4;2018-09-10;155.0000000000000;43.4000000000000;291.4000000000000;2018-09-13 18:08:26.947;2018-09-10;3;0;-93.0000000000000;100;7.0000000000000;0
2;2100;1;Ronny Halvorsen;Autostart;46.000;Stay Dench;1.17,9v;1.16,3a;  Bergen Travpark ;2018-09-13;Stay Dench;30094142;578001020145413;20;6.00;18.00;25.00;7;2018-08-30;36.0000000000000;12.0000000000000;50.0000000000000;2018-09-13 13:08:22.050;2018-08-30;14;0;-2.0000000000000;100;108.0000000000000;10
2;2100;2;Einar Ludvig Eriksen;Autostart;65.000;Hillarys Revenge;1.16,9v;1.17,5a;  Bergen Travpark ;2018-09-13;Hillarys Revenge;30093189;578001020145168;23;5.00;32.00;30.00;5;2018-08-30;73.6000000000000;11.5000000000000;69.0000000000000;2018-09-13 13:08:22.050;2018-08-30;14;0;16.1000000000000;100;126.1000000000000;10
2;2100;3;Lars Tore Hauge;Autostart;71.000;Goldie Street;1.16,6v;1.14,3a;  Bergen Travpark ;2018-09-13;Goldie Street;30089565;578001020135492;41;3.00;11.00;54.00;Disk. galopp;2018-08-30;45.1000000000000;12.3000000000000;221.4000000000000;2018-09-13 13:08:22.050;2018-08-30;14;0;-164.0000000000000;100;-54.0000000000000;10
2;2100;4;Thomas Tuft;Autostart;85.268;Easy Tolli T.;1.19,5v;1.14,3a;Bergen Travpark ;2018-09-13;Easy Tolli T. (S);30104725;75200211S113347;24;4.00;25.00;21.00;0;2018-05-28;60.0000000000000;9.6000000000000;50.4000000000000;2018-09-13 13:08:22.050;2018-05-28;108;0;19.2000000000000;0;19.2000000000000;0
2;2100;5;Tore Totland;Autostart;93.392;Tyson Hastrup;1.16,6v;1.14,8a;Bergen Travpark ;2018-09-13;Tyson Hastrup (DK);30094895;208334201000499;34;3.00;29.00;32.00;2;2018-08-30;98.6000000000000;10.2000000000000;108.8000000000000;2018-09-13 13:08:22.050;2018-08-30;14;10;0.0000000000000;100;110.0000000000000;0
2;2100;6;Elisabeth Storetvedt;Autostart;98.000;Electra Queen;1.17,5v;1.14,9a;  Bergen Travpark ;2018-09-13;Electra Queen;30077394;578001020115144;48;2.00;11.00;10.00;7;2018-08-18;52.8000000000000;9.6000000000000;48.0000000000000;2018-09-13 13:08:22.050;2018-08-18;26;0;14.4000000000000;0;14.4000000000000;0
