25;0;16;30082641
50;17;40;30087330
24;13;45;30079278
44;21;34;30069364
2;11;39;30035317
48;6;21;30078523
31;11;36;30037021
35;21;34;30078402
27;10;29;30056976
18;48;74;30078573
20;24;54;30069301
2;15;46;30074060
16;21;45;30088329
31;12;45;30086153
7;2;24;30054605
18;26;58;30091002
15;19;39;30088573
40;0;0;30099941
40;0;25;30085753
29;0;50;30088961
25;0;0;30088832
0;33;100;30084054
67;0;0;30076545
75;0;0;30091010
0;0;0;30094526
59;31;62;30076750
29;0;0;30092922
61;5;35;30078323
61;5;38;30021315
26;20;44;30083646
29;0;23;30061579
39;2;19;30009742
0;0;0;30091008
10;10;42;30104945
14;0;18;30107343
37;9;32;30090967
17;8;34;30089613
11;9;22;30088973
0;8;32;30100280
50;15;15;30109285
62;9;17;30104482
8;8;69;30112343
8;0;8;30092554
7;16;37;30090225
2;15;35;30101517
15;14;38;30089922
32;22;41;30072057
15;23;46;30106616
26;16;35;30106016
0;0;0;30110948
17;0;50;30097295
50;0;0;30088546
32;0;14;30068469
11;0;0;30078187
50;0;0;30097283
0;0;0;30084349
2;11;39;30035317
56;25;42;30078008
18;3;16;30071990
50;17;40;30087330
17;29;57;30082778
17;6;29;30040382
36;5;20;30079420
44;21;34;30069364
49;9;29;30077230
51;16;30;30076357
11;25;42;30088588
52;8;22;30046017
14;14;86;30099174
55;0;20;30092392
55;14;43;30087032
33;25;38;30087943
21;0;38;30089249
38;0;33;30094044
20;0;33;30095300
8;22;44;30093717
42;0;25;30088602
32;0;12;30095252
37;9;25;30071519
36;5;32;30065077
37;8;28;30039338
34;16;46;30069402
32;13;38;30036206
22;19;53;30083238
19;5;19;30067214
47;6;25;30022968
37;5;38;30053483
22;20;43;30051037
30;7;27;30074185
36;16;39;30007358
28;6;44;30066956
41;12;38;30055242
41;16;33;30033821
39;12;33;30088706
18;6;35;30078717
66;2;16;30076459
51;2;31;30077955
43;12;34;30078092
19;9;29;30083580
7;4;21;30057198
31;7;19;30067624
18;26;68;30089145
56;1;15;30039871
35;31;31;30083215
17;6;44;30082179
14;15;42;30078963
18;13;42;30078544
4;7;30;30051656
11;24;59;30085619
12;22;51;30074298
4;11;43;30089456
10;35;62;30078562
8;29;55;30082685
19;27;53;30087780
24;9;35;30089784
29;4;35;30068130
8;14;38;30087981
37;15;42;30087892
15;19;39;30088573
18;9;30;30083613
16;21;45;30088329
42;10;38;30086924
35;23;45;30090541
11;0;62;30088945
21;0;18;30082169
20;14;43;30092440
17;0;33;30083260
58;0;0;30092389
60;0;8;30092911
47;0;6;30077966
50;20;30;30082940
6;0;50;30077732
33;25;75;30093210
52;0;0;30084252
54;5;18;30083370
63;19;44;30088095
0;0;0;30083888
33;0;0;30097714
50;0;0;30097670
35;13;28;30067278
20;0;50;30097289
0;0;0;30098670
23;0;15;30107642
17;0;17;30110564
18;18;45;30113291
16;27;59;30099225
7;14;41;30097192
8;15;62;30105479
33;17;50;30113690
35;0;47;30112886
8;0;8;30092554
8;18;73;30107368
38;27;40;30098552
50;0;0;30111366
62;9;17;30104482
0;0;0;30057916
0;0;0;30009793
0;100;100;30110908
0;0;0;30084349
2;11;39;30035317
56;25;42;30078008
18;3;16;30071990
50;17;40;30087330
17;29;57;30082778
17;6;29;30040382
36;5;20;30079420
44;21;34;30069364
49;9;29;30077230
51;16;30;30076357
11;25;42;30088588
52;8;22;30046017
14;14;86;30099174
55;0;20;30092392
55;14;43;30087032
33;25;38;30087943
21;0;38;30089249
38;0;33;30094044
20;0;33;30095300
8;22;44;30093717
42;0;25;30088602
32;0;12;30095252
37;9;25;30071519
36;5;32;30065077
37;8;28;30039338
34;16;46;30069402
32;13;38;30036206
22;19;53;30083238
19;5;19;30067214
47;6;25;30022968
37;5;38;30053483
22;20;43;30051037
30;7;27;30074185
36;16;39;30007358
28;6;44;30066956
41;12;38;30055242
41;16;33;30033821
39;12;33;30088706
18;6;35;30078717
66;2;16;30076459
51;2;31;30077955
43;12;34;30078092
19;9;29;30083580
7;4;21;30057198
31;7;19;30067624
18;26;68;30089145
56;1;15;30039871
35;31;31;30083215
17;6;44;30082179
14;15;42;30078963
18;13;42;30078544
4;7;30;30051656
11;24;59;30085619
12;22;51;30074298
4;11;43;30089456
10;35;62;30078562
8;29;55;30082685
19;27;53;30087780
24;9;35;30089784
29;4;35;30068130
8;14;38;30087981
37;15;42;30087892
15;19;39;30088573
18;9;30;30083613
16;21;45;30088329
42;10;38;30086924
35;23;45;30090541
11;0;62;30088945
21;0;18;30082169
20;14;43;30092440
17;0;33;30083260
58;0;0;30092389
60;0;8;30092911
47;0;6;30077966
50;20;30;30082940
6;0;50;30077732
33;25;75;30093210
52;0;0;30084252
54;5;18;30083370
63;19;44;30088095
0;0;0;30083888
33;0;0;30097714
50;0;0;30097670
35;13;28;30067278
20;0;50;30097289
0;0;0;30098670
23;0;15;30107642
17;0;17;30110564
18;18;45;30113291
16;27;59;30099225
7;14;41;30097192
8;15;62;30105479
33;17;50;30113690
35;0;47;30112886
8;0;8;30092554
8;18;73;30107368
38;27;40;30098552
50;0;0;30111366
62;9;17;30104482
0;0;0;30057916
0;0;0;30009793
0;100;100;30110908
0;0;0;30084349
55;14;43;30087032
76;3;15;30067893
29;0;24;30080642
14;0;18;30093472
36;5;14;30086302
30;14;43;30094011
0;0;100;30098668
20;8;33;30079032
0;33;100;30084054
0;14;29;30095193
0;100;100;30084237
18;0;29;30097060
40;0;17;30087947
11;7;20;30082625
41;5;19;30078061
33;6;19;30088147
50;0;18;30088867
39;6;22;30077835
67;6;24;30070381
71;27;45;30087452
56;10;20;30083055
44;0;41;30089433
7;10;38;30082029
34;6;31;30069051
22;9;31;30089836
48;12;25;30084030
10;6;39;30093145
46;3;23;30065332
12;6;26;30053757
25;12;36;30090542
29;5;20;30078781
24;11;37;30082665
17;15;50;30093033
8;9;36;30100297
20;100;100;30098711
0;100;100;30098538
14;14;86;30099174
0;0;56;30100296
43;0;25;30097255
12;15;54;30099929
20;60;60;30097320
17;40;80;30097126
0;0;50;30101017
80;0;0;30100616
44;33;33;30098750
28;12;31;30082640
19;9;29;30083580
53;9;29;30065687
33;4;22;30088077
47;3;29;30055001
48;6;21;30078523
39;10;22;30080674
34;3;19;30058751
47;1;13;30076895
39;12;33;30088706
36;16;39;30007358
8;22;52;30066780
24;28;46;30019817
6;26;61;30087896
30;7;27;30074185
12;29;52;30088007
6;29;64;30085752
29;21;61;30079928
20;11;52;30087343
6;38;75;30093259
25;11;41;30074146
4;17;50;30077023
25;20;48;30077958
2;18;43;30083366
10;15;35;30082039
9;14;46;30066389
16;32;64;30088522
20;100;100;30098753
0;75;88;30098973
0;50;100;30098674
0;50;100;30099239
0;25;75;30099840
10;43;43;30097033
22;0;83;30098311
29;50;67;30097304
67;0;33;30100100
0;18;27;30097973
25;0;0;30097712
34;16;46;30069402
21;39;68;30084868
24;21;57;30022486
22;19;49;30085876
17;7;37;30081071
52;38;59;30083577
42;8;29;30019941
30;24;49;30083279
43;12;33;30035450
24;15;44;30088891
23;36;64;30068214
10;13;49;30077533
25;22;61;30083360
10;26;56;30035829
15;19;47;30082379
27;22;42;30085461
39;20;53;30089894
22;22;50;30074148
20;67;73;30083049
17;58;75;30095103
19;45;60;30067041
16;81;88;30087456
40;67;100;30095269
9;26;39;30077839
45;0;44;30088612
55;25;50;30082481
0;100;100;30083669
16;27;50;30088896
22;15;59;30088087
21;14;45;30083461
20;36;68;30030400
59;6;28;30058069
17;17;36;30082774
17;40;60;30108765
20;50;50;30106031
0;0;0;30116790
23;0;15;30107642
50;0;67;30083362
12;15;48;30094498
0;50;100;30099957
9;3;38;30088565
0;10;50;30094509
10;12;36;30089789
5;11;39;30088836
41;11;11;30093154
27;11;26;30089702
22;0;15;30037868
34;3;19;30058751
19;1;25;30070563
33;18;35;30079289
52;30;52;30085918
17;17;36;30082774
48;6;19;30077017
0;40;67;30089196
26;7;35;30082512
8;26;50;30037292
47;1;13;30076895
36;5;20;30079420
21;7;20;30087991
21;15;30;30093065
12;21;57;30092546
18;29;79;30093272
82;0;6;30094203
33;20;33;30092615
31;23;62;30092548
25;57;86;30095809
19;40;80;30093129
12;22;51;30074298
4;11;43;30089456
1;10;31;30080425
23;22;54;30077593
19;30;58;30084874
21;9;31;30069405
12;50;93;30088025
13;9;27;30088265
30;28;48;30085374
24;27;59;30089742
41;12;27;30089301
17;19;42;30077141
11;73;93;30083804
34;23;38;30038406
23;5;28;30067498
22;11;40;30078248
17;21;56;30082338
5;23;49;30088386
21;39;68;30084868
12;7;39;30066533
30;21;42;30066543
38;49;68;30066631
41;18;39;30088479
20;16;60;30067119
14;16;48;30088232
39;42;72;30077951
63;12;26;30069488
22;19;49;30085876
29;21;51;30037290
8;19;48;30042720
18;10;40;30084903
15;16;51;30077573
10;12;34;30066785
33;15;36;30081402
18;11;40;30088184
19;27;53;30087780
50;25;31;30085033
24;9;35;30089784
14;42;53;30092325
28;15;38;30089489
35;23;45;30090541
19;5;33;30078520
16;34;66;30084871
13;13;37;133220
14;9;37;30038432
16;22;36;30066254
7;33;64;30083568
22;10;46;131649
13;32;57;30066898
3;84;97;30068892
14;33;52;30076695
9;22;59;30061050
13;6;30;30068834
6;19;40;30088673
12;43;67;30067141
0;17;78;30093554
15;36;55;30094907
6;35;71;30093940
6;14;64;30093473
6;12;47;30093024
32;29;71;30094867
0;36;73;30092446
4;24;48;30095720
6;38;75;30093259
17;50;58;30094141
16;19;75;30095671
0;30;50;30093025
41;5;24;30082646
21;15;55;30082775
32;3;17;30052281
38;0;24;30082404
37;8;35;30053767
60;11;50;30093103
42;3;19;30083319
32;6;44;30037161
11;0;0;30083639
12;5;23;30051061
39;14;38;30109560
33;28;44;30108464
22;33;56;30111763
24;33;52;30104084
22;33;44;30107208
7;18;57;30105039
11;31;66;30100430
36;28;36;30108427
47;41;59;30109698
31;6;29;30090866
27;24;61;30100720
12;27;53;30090151
57;14;14;30113834
11;11;33;30095573
3;54;76;30097237
11;22;33;30111990
23;16;48;30101817
33;33;33;30109342
64;14;43;30081072
0;75;100;30114831
9;39;70;30106085
57;29;43;30109913
50;0;0;30078704
5;14;67;30104096
0;33;50;30098618
0;36;64;30109448
43;29;43;30093999
12;12;25;30111818
12;12;50;30113276
32;4;22;30092162
7;18;57;30105039
10;16;33;30098229
6;12;41;30107020
2;20;44;30089018
50;0;0;30104751
33;20;60;30105455
20;20;20;30108613
0;0;0;30089405
0;100;100;30094965
