12;2;20;50;30079031
12;9;27;48;30088265
11;5;32;61;30083236
39;2;19;92;30009742
9;5;28;85;30051659
18;12;23;78;30068474
5;25;42;40;30083610
9;4;19;81;30038058
11;0;62;19;30088945
21;0;18;38;30082169
25;6;53;20;30092532
26;0;12;19;30093883
58;0;22;24;132006
25;57;71;8;30080990
25;0;44;12;30092691
56;0;29;18;30089696
78;0;40;18;30093643
32;0;22;22;30087845
68;0;19;25;30094059
71;0;26;28;30088644
59;0;5;22;30083375
33;0;20;18;30083971
42;5;21;24;30077835
25;0;50;16;30087897
37;10;20;46;30082763
54;12;21;46;30088001
32;7;22;44;30083758
22;13;32;37;30077538
51;6;21;73;30021955
51;3;19;71;30078941
62;11;47;21;30093103
3;3;12;66;30068984
70;9;22;61;30066294
27;6;32;56;30079296
32;12;36;34;30050882
20;10;22;54;30082037
10;14;58;59;30052753
17;4;21;138;30023227
17;29;57;30;30088906
18;13;41;72;30078544
8;10;22;120;30007138
12;0;19;17;30044756
3;14;45;59;30084036
20;9;31;93;30069405
60;0;25;10;30097565
80;0;0;10;30095898
67;0;0;6;30097974
33;25;25;6;30097027
29;0;25;7;30087315
17;0;50;6;30082226
43;0;0;7;30097687
29;0;0;7;30089341
33;0;20;6;30085753
0;0;0;3;30099201
34;0;16;29;30093365
33;0;50;3;30092449
25;0;0;8;30083459
0;0;75;8;30092340
25;0;0;8;30094602
17;0;33;6;30089605
17;0;0;6;30093052
29;0;67;7;30094058
0;0;0;0;30092531
25;0;0;4;30093188
0;0;40;8;30087851
27;29;43;11;30078821
5;6;28;38;30007516
33;5;30;60;30069051
34;22;41;35;30087809
23;9;36;47;30089784
15;19;39;39;30088573
27;3;16;71;30078632
8;14;41;25;30087981
50;25;31;34;30085033
50;0;0;2;30099002
40;0;0;5;30098417
50;0;0;4;30097465
71;0;25;7;30098752
50;0;25;4;30100100
0;0;100;4;30098737
29;0;0;7;30099001
0;67;67;3;30098538
50;0;50;2;30098557
0;0;0;5;30099076
0;0;0;2;30099387
67;0;50;6;30098505
12;12;75;8;30099174
44;0;33;9;30098709
17;100;100;6;30098711
15;8;33;13;30100297
0;0;50;2;30099482
50;29;29;10;30098750
40;0;25;5;30100038
0;0;33;3;30101017
50;0;25;6;30098776
0;0;0;3;30099201
14;0;25;7;30099924
0;0;50;2;30100099
33;0;75;6;30098979
40;0;50;5;30100693
0;33;100;3;30098674
50;0;0;14;30099665
38;0;20;8;30097255
33;0;0;6;30100401
0;0;0;1;30099904
38;43;57;8;30097304
43;25;100;7;30101082
33;0;25;6;30101061
12;20;60;8;30099997
0;40;80;5;30099840
9;38;38;11;30097033
0;0;60;12;30100296
11;17;33;9;30097806
33;0;60;9;30097807
43;40;40;7;30097474
0;25;50;7;30097715
50;0;67;6;30098888
0;25;75;5;30097688
0;100;100;3;30097221
100;0;100;2;30098819
14;20;60;7;30099134
25;100;100;4;30097665
25;40;60;8;30098137
18;12;25;11;30099353
75;40;60;8;30098508
43;17;50;7;30097267
33;0;22;12;30097531
55;0;43;11;30098444
0;50;100;2;30098668
67;0;0;3;30097633
0;0;0;1;30097264
0;0;0;1;30099264
0;33;67;3;30099239
100;0;0;1;30097031
20;0;0;5;30098976
50;0;0;4;30100317
100;0;0;2;30098751
0;0;50;3;30098777
100;0;0;2;30096731
29;0;75;7;30098406
20;0;33;5;30098818
50;33;67;4;30097599
17;0;67;6;30096985
83;0;0;6;30099213
0;50;50;2;30097471
67;0;0;6;30097974
40;0;0;5;30097969
0;0;0;2;30097384
14;33;33;7;30099351
50;0;0;2;30097975
20;0;0;5;30096720
60;100;100;5;30097514
58;0;0;12;30098980
40;0;20;5;30098275
0;0;100;1;30099030
19;0;17;42;30101959
10;3;23;31;30103452
