33;11;33;30092986
27;8;15;30094085
31;44;78;30090791
26;3;11;30082413
22;20;60;30085149
45;11;41;30068327
37;12;44;30089305
14;22;61;30082166
44;0;15;30083098
38;0;24;30082404
33;27;55;30087942
43;0;14;30084752
13;3;17;30079276
25;6;35;30088863
6;3;24;30052279
20;8;31;30086140
35;5;35;30094849
22;29;48;30052723
0;25;42;30092451
0;10;50;30094509
14;26;37;30088680
4;0;32;30087913
14;8;20;30088713
29;16;37;30077637
19;15;35;30082676
27;17;43;30089357
20;4;21;30076408
19;19;42;30072831
7;6;30;30068967
12;11;34;30077700
35;8;28;30039668
28;8;28;30066720
15;7;19;30069557
25;24;41;30082084
10;19;44;30084843
21;9;36;30082511
25;14;25;30080617
11;0;0;30083639
66;0;10;30077803
74;0;1;30075548
59;4;15;30066632
5;4;23;30054431
60;11;24;30021875
44;2;20;30077350
29;0;27;30094486
42;11;22;30088017
14;25;75;30088373
