15;24;51;40;30082258
17;5;29;42;30069080
28;5;21;61;30078781
51;23;32;47;30083763
36;3;17;61;30085912
19;5;20;85;30077933
12;4;25;73;30052756
60;2;20;58;30082729
5;4;21;57;30079071
32;1;7;72;30051866
4;0;23;48;30088412
9;9;36;95;30077034
41;5;24;192;132743
41;6;20;206;133383
39;36;71;57;30077482
13;8;47;53;30054400
36;10;39;234;30037671
0;0;50;7;30097753
0;9;18;14;30093275
71;0;0;14;30092442
24;7;7;17;30094142
13;7;36;15;30093471
33;12;38;12;30094295
44;0;14;27;30067037
0;0;0;1;30092362
61;4;11;31;30067100
60;0;50;5;30097444
44;0;33;9;30105899
5;8;27;60;30100721
18;15;36;33;30100819
29;27;45;34;30107884
11;30;65;37;30100430
22;11;47;55;30099166
4;23;50;26;30098007
7;17;35;54;30097239
30;9;32;57;30100414
16;16;41;44;30095461
5;2;18;44;30105804
10;21;45;30;30099894
0;0;0;2;30104018
20;11;11;10;30113001
31;38;46;13;30095927
6;0;30;48;30085240
23;3;33;78;30068996
17;0;50;6;30115020
20;0;20;5;30114668
5;5;10;20;30107496
67;0;0;12;30093821
50;11;28;101;123265
50;0;0;4;30096875
17;100;100;6;30098502
20;0;33;5;30098818
50;0;33;6;30097561
21;8;29;66;30083058
5;2;36;60;30082408
0;10;35;55;30084299
19;5;20;85;30077933
12;4;25;73;30052756
8;6;35;50;30089875
17;27;45;36;30088541
12;16;38;34;30088433
50;3;12;38;30089565
38;46;62;16;30094301
21;11;28;19;30093399
5;0;27;42;30053256
40;8;21;42;30083297
26;0;16;27;30084348
32;6;33;22;30093189
21;14;58;39;30088087
4;4;29;57;30053820
41;13;50;41;30083191
15;3;33;39;30089886
14;13;29;51;30077057
18;24;43;49;30079081
56;17;57;25;30087003
8;22;51;40;30094082
31;9;38;72;30066798
40;2;26;50;30086154
52;33;56;21;30088088
66;2;14;67;30035449
30;7;18;47;30067624
55;7;24;31;30077339
41;7;46;32;30089194
15;4;18;54;30082510
60;2;20;58;30082729
5;8;26;41;30080233
42;3;31;38;30079115
11;2;13;47;30055804
28;9;49;58;30076665
7;23;59;44;30077889
38;22;52;53;30083139
4;0;23;48;30088412
49;8;18;94;30078778
18;14;35;88;30053949
32;1;7;72;30051866
37;8;29;140;30021326
39;36;71;57;30077482
8;21;54;75;30066780
9;9;36;95;30077034
47;17;45;89;30033575
15;24;51;40;30082258
13;27;68;47;30089171
5;16;37;83;30068836
40;0;0;5;30088807
20;60;60;5;30097320
0;9;18;14;30093275
18;0;38;11;30090572
33;12;38;12;30094295
18;10;30;11;30094543
24;7;7;17;30094142
67;0;25;9;30093105
14;0;28;28;30089011
13;7;36;15;30093471
44;0;14;27;30067037
41;12;25;22;30085761
47;0;14;17;30093203
73;0;9;37;30078221
71;14;21;17;30088189
69;5;5;26;30087783
53;0;13;36;30082856
10;22;56;10;30093313
71;2;12;48;30054776
14;4;8;28;30020977
56;12;35;18;30090973
37;3;17;41;30083133
40;35;59;20;30087915
21;5;14;24;30082913
33;0;0;6;30101059
51;23;32;47;30083763
0;0;0;2;30092153
0;0;0;4;30077805
67;0;0;3;30097758
25;0;0;4;30098352
62;0;7;21;30053826
8;21;44;40;30094188
39;18;39;28;30096924
20;11;11;10;30113001
42;7;27;45;30100120
40;0;20;5;30113470
9;5;18;22;30108623
50;17;33;6;30114190
20;0;9;35;30099797
0;25;38;16;30113070
18;15;36;33;30100819
34;0;9;32;30091814
4;22;47;52;30085729
29;27;45;34;30107884
22;11;47;55;30099166
4;23;50;26;30098007
12;16;39;32;30108126
30;9;32;57;30100414
13;19;54;52;30095772
23;3;33;78;30068996
46;8;17;13;30099818
5;5;10;20;30107496
75;0;0;20;30052485
20;0;50;5;30097443
42;14;41;48;30077150
25;0;0;4;30085486
75;0;0;4;30092611
60;25;25;5;30092695
50;20;20;8;30099041
67;14;29;12;30087929
43;0;18;14;30088080
52;0;29;23;30088140
68;0;0;25;30070516
64;0;36;14;30088188
47;0;14;17;30093203
40;0;14;10;30092323
50;0;3;32;30037678
16;12;51;45;30074276
21;11;31;63;30079247
26;11;42;70;30084923
5;2;36;60;30082408
12;16;38;34;30088433
28;1;15;94;30037743
37;8;29;140;30021326
8;12;36;108;30037438
36;10;39;234;30037671
25;33;57;89;30065444
45;26;44;121;30053420
25;10;30;102;30052299
52;12;35;21;30088105
35;14;64;17;30087560
53;6;33;19;30077204
54;25;40;24;30076696
66;2;14;67;30035449
34;6;19;35;30088575
41;7;46;32;30089194
52;16;28;40;30084468
37;1;19;73;30052488
60;2;20;58;30082729
40;35;59;20;30087915
24;7;7;17;30094142
13;7;36;15;30093471
44;0;14;27;30067037
26;0;16;27;30084348
32;6;33;22;30093189
0;0;36;15;30093220
16;7;27;19;30089547
21;11;28;19;30093399
20;2;38;56;30083163
31;9;38;72;30066798
33;10;24;45;30083353
56;7;22;57;30082508
42;12;33;81;30054327
28;9;49;58;30076665
7;23;59;44;30077889
18;14;35;88;30053949
34;12;40;68;30052780
23;0;0;13;30051078
0;0;33;5;30101037
0;0;50;7;30097753
64;0;0;11;30089143
71;0;0;14;30092442
67;0;25;9;30093105
12;19;43;24;30082016
20;17;38;25;30084059
20;35;71;20;30085042
48;8;21;56;30080362
17;0;0;6;30084307
20;0;0;5;30088263
33;0;0;3;30088659
50;0;0;2;30097206
100;0;0;2;30069185
53;0;13;36;30082856
0;0;0;2;30104475
50;0;0;2;30103895
21;5;14;24;30082913
53;6;33;19;30077204
23;2;28;47;30087726
40;2;26;50;30086154
5;8;26;41;30080233
41;7;46;32;30089194
42;3;31;38;30079115
66;2;14;67;30035449
11;2;13;47;30055804
55;0;0;11;30067814
52;16;28;40;30084468
15;4;18;54;30082510
15;3;33;39;30089886
35;19;56;17;30094312
28;5;21;61;30078781
51;23;32;47;30083763
30;18;53;20;30092668
26;11;32;31;30090542
37;17;34;30;30088934
10;15;22;30;30090513
66;9;17;29;30088964
25;78;78;12;30093743
18;36;64;17;30093958
23;20;70;13;30088578
43;30;45;23;30090015
36;24;48;28;30093513
25;8;31;16;30088427
28;31;62;18;30093032
21;56;64;28;30087311
11;25;42;27;30088588
21;11;28;19;30093399
38;46;62;16;30094301
30;10;25;23;30087858
18;10;30;11;30094543
0;83;83;8;30092541
39;10;15;23;30093154
18;3;23;38;30083361
50;31;38;16;30093035
12;19;43;24;30082016
12;27;67;16;30093927
5;6;39;21;30094056
27;17;58;15;30094084
22;19;53;63;30083238
49;9;34;102;30050718
8;12;36;108;30037438
22;6;20;103;30068020
5;11;33;20;30054999
13;22;59;30;30089064
23;21;56;64;30022486
32;13;38;92;30036206
13;8;47;53;30054400
11;27;52;83;30076991
36;26;48;86;30067619
36;20;39;44;30088939
38;43;58;73;30077208
18;23;40;82;30036641
25;33;57;89;30065444
32;29;71;19;30094867
16;19;75;19;30095671
0;30;50;11;30093025
44;5;27;25;30094050
6;41;76;18;30093259
11;33;60;18;30095765
6;12;47;18;30093024
44;10;35;57;30076718
18;24;43;49;30079081
4;0;23;48;30088412
34;12;40;68;30052780
47;1;12;119;30076895
33;18;35;36;30079289
56;25;42;61;30078008
49;8;18;94;30078778
36;5;20;92;30079420
8;21;54;75;30066780
18;8;30;39;30066984
34;31;49;38;30082871
25;6;30;76;30057075
41;16;35;61;30082833
34;43;70;50;30076700
23;26;62;43;30083360
10;25;56;146;30035829
3;29;60;38;30082412
24;41;55;25;30078437
6;10;38;54;30077723
12;16;38;34;30088433
18;3;20;119;30055200
37;14;35;41;30088003
19;5;33;42;30078520
15;13;41;40;30087924
26;19;42;34;30090549
21;8;29;66;30083058
30;22;43;40;30088368
5;4;24;58;30088568
9;11;28;65;30082148
24;17;35;49;30080949
4;23;50;26;30098007
22;11;47;55;30099166
16;16;41;44;30095461
12;16;39;32;30108126
3;53;76;38;30097237
28;18;59;79;30076693
17;6;19;63;30089017
32;6;31;57;30090866
0;60;60;5;30097957
0;0;33;3;30115019
14;14;57;14;30112347
0;0;50;2;30115543
17;0;50;6;30115020
20;0;20;5;30114668
46;8;17;13;30099818
0;100;100;2;30116691
0;0;100;1;30099810
58;27;36;12;30108898
30;0;0;10;30095267
11;33;89;9;30114841
11;12;44;35;30094896
47;11;33;19;127595
0;25;38;16;30113070
10;21;45;30;30099894
30;0;0;10;30095267
5;2;18;44;30105804
11;33;89;9;30114841
20;40;57;70;30094112
10;40;65;20;30070297
7;43;73;96;30071777
3;53;76;38;30097237
6;30;65;71;30090226
2;27;69;121;30076773
4;43;72;48;30079072
15;14;38;53;30082099
16;7;27;19;30089547
20;35;71;20;30085042
40;8;21;42;30083297
5;2;9;57;30054337
13;0;29;31;30089138
10;15;22;30;30090513
43;36;45;14;30092539
13;9;35;90;30052834
13;27;68;47;30089171
21;5;14;24;30082913
50;12;50;10;30097908
38;14;36;26;30083537
17;4;23;29;30083065
9;20;60;11;30093380
34;6;19;35;30088575
42;3;31;38;30079115
40;35;59;20;30087915
66;2;14;67;30035449
54;25;40;24;30076696
60;2;20;58;30082729
36;3;17;61;30085912
26;11;42;70;30084923
21;11;31;63;30079247
12;16;38;34;30088433
64;0;36;14;30088188
67;14;29;12;30087929
69;23;46;16;30092672
52;0;29;23;30088140
53;0;13;36;30082856
7;7;14;15;30077873
73;0;9;37;30078221
23;0;0;13;30051078
0;0;50;7;30097753
0;9;18;14;30093275
5;8;26;41;30080233
18;26;53;22;30088708
37;1;19;73;30052488
20;2;38;56;30083163
36;24;48;28;30093513
42;16;30;40;30087797
52;5;20;27;30078991
0;0;33;5;30101037
33;0;0;6;30101059
20;0;50;5;30100039
32;1;7;72;30051866
4;0;23;48;30088412
25;53;76;20;30093647
26;18;52;47;30088342
8;21;54;75;30066780
9;9;36;95;30077034
8;12;36;108;30037438
37;8;29;140;30021326
45;26;44;121;30053420
28;1;15;94;30037743
13;2;30;45;30067547
19;5;20;85;30077933
5;2;9;57;30054337
30;9;26;97;30067809
3;9;28;69;30077009
9;11;28;65;30082148
19;5;45;21;30088530
35;14;64;17;30087560
34;6;19;35;30088575
32;5;11;22;30089013
66;2;14;67;30035449
21;5;14;24;30082913
32;0;36;28;30088835
54;2;20;48;30082679
29;10;30;24;30090993
42;19;38;19;30092671
60;2;20;58;30082729
11;2;13;47;30055804
8;22;51;40;30094082
15;3;33;39;30089886
42;16;30;40;30087797
52;16;28;40;30084468
14;13;29;51;30077057
55;0;0;11;30067814
48;8;21;56;30080362
17;5;29;42;30069080
10;15;22;30;30090513
20;17;38;25;30084059
26;19;42;34;30090549
28;5;21;61;30078781
13;0;29;31;30089138
0;0;36;15;30093220
8;0;33;12;30095800
5;0;27;42;30053256
12;19;43;24;30082016
24;7;7;17;30094142
40;8;21;42;30083297
44;0;14;27;30067037
20;35;71;20;30085042
18;3;23;38;30083361
20;0;0;5;30097818
50;0;0;8;30090790
60;25;25;5;30092695
0;0;50;5;30088527
14;0;33;7;30088820
20;0;50;5;30097443
50;0;0;6;30094017
60;0;50;5;30097444
43;0;18;14;30088080
64;0;36;14;30088188
67;14;29;12;30087929
68;0;0;25;30070516
67;0;0;3;30099352
62;0;5;24;30082147
75;0;9;12;30028196
42;7;27;45;30100120
29;27;45;34;30107884
12;16;39;32;30108126
0;25;38;16;30113070
10;21;45;30;30099894
30;0;0;10;30095267
18;6;31;34;30078396
5;2;18;44;30105804
17;6;11;18;30107414
31;3;28;32;30094895
20;0;20;5;30114668
7;3;24;103;126436
29;6;24;65;30079471
4;23;50;26;30098007
12;16;39;32;30108126
20;19;44;49;30099426
31;3;28;32;30094895
11;38;50;9;30112329
5;2;18;44;30105804
0;25;100;4;30115999
29;27;45;34;30107884
11;30;65;37;30100430
22;11;47;55;30099166
15;8;31;88;30071657
16;16;41;44;30095461
3;21;52;33;30108821
71;11;21;49;30097243
3;8;31;39;30100008
17;6;19;63;30089017
0;60;60;5;30097957
14;14;57;14;30112347
34;0;9;32;30091814
0;100;100;2;30116691
46;8;17;13;30099818
17;0;50;6;3011502
