Leangen Travbane;7;20200713;1,1;9484;1,24-1,66-1,32;2804; 2,16; 6422;6,38;18273
Leangen Travbane;8;20200713;11,57;12893;3,39-3,36-4,37;5208; 26,65; 8777;1037,56;23715
Leangen Travbane;1;20200706;1,84;13131;1,4-2,04-2,62;5426; 8,27; 12219;110,4;22870
Leangen Travbane;2;20200706;1,39;13506;1,08-2,11-1,42;4688; 13,03; 8551;58,19;20605
Leangen Travbane;3;20200706;2,48;8638;1,46-5,42-1,44;4207; 68,38; 7294;419,77;16191
Leangen Travbane;4;20200706;1,96;15672;1,06-1,21-1,17;6801; 7,68; 7842;42,22;16279
Leangen Travbane;5;20200706;6,37;15561;2,11-3,78-2,89;4590; 12,38; 7647;101,85;23136
Leangen Travbane;6;20200706;18,67;13657;3,49-1,46-1,32;3601; 37,26; 7701;400,59;21174
Leangen Travbane;7;20200706;4,02;21095;2,23-2,18-2,81;5968; 12,71; 7889;106,3;25493
Leangen Travbane;8;20200706;1,96;16026;1,04-1,01-1,08;3087; 4,62; 4558;9,37;19735
Leangen Travbane;9;20200706;11,47;16710;1,65-1,24-2,37;2620; 4,15; 10327;163,49;29895
Leangen Travbane;1;20200629;2,46;18718;1,77-2,14-12,88;4599; 5,5; 9549;201,34;23585
Leangen Travbane;2;20200629;1,26;15679;1,17-2,39-5,65;4167; 10,18; 10254;200,84;30987
Leangen Travbane;3;20200629;3,11;22678;1,11-1,05-1,53;3333; 1,7; 10769;17,32;23535
Leangen Travbane;4;20200629;4,72;10275;1,39-1,08-1,99;6924; 5,98; 6388;127,75;19893
Leangen Travbane;5;20200629;3,97;22109;1,37-1,23-3,18;2847; 2,87; 6668;135,39;22824
Leangen Travbane;6;20200629;3,76;26895;1,31-1,44-1,41;7034; 3,3; 8842;36,75;27515
Leangen Travbane;7;20200629;2,41;15618;1,5-2,95-9,65;6954; 109,58; 8766;2841,66;24357
Leangen Travbane;8;20200629;1,2;21431;1,09-1,13-1,15;3421; 2,32; 10685;7,9;44386
Leangen Travbane;1;20200620;3,84;27254;1,91-2,23-3,43;9442; 16,43; 14825;158,47;35289
Leangen Travbane;2;20200620;6,48;31986;2-2,22-2,49;11667; 18,76; 15525;153,68;36005
Leangen Travbane;3;20200620;1,82;31721;1,25-1,31-4,68;11858; 2,61; 14901;54,49;43428
Leangen Travbane;4;20200620;7,18;68199;1,92-1,96-1,59;25282; 23,08; 29382;203,63;61091
Leangen Travbane;5;20200620;2,85;36085;1,5-1,57-1,36;7814; 15,17; 18880;88,61;43929
Leangen Travbane;6;20200620;4,03;73454;1,51-1,5-1,61;14268; 7,27; 21864;51,25;55432
Leangen Travbane;7;20200620;11,63;56911;3,03-4,11-3,05;26952; 70,43; 27705;3215,84;59723
Leangen Travbane;8;20200620;1,08;82484;1,08-1,85-1,72;15868; 11,59; 23994;99,71;67774
Leangen Travbane;9;20200620;19,17;74164;1,9-2,54-2,03;14376; 49,01; 19354;574,23;67266
Leangen Travbane;10;20200620;29,31;101729;5,29-2,52-5,65;23950; 92,05; 29383;5360;91885
Leangen Travbane;1;20200619;1,74;46851;1,41-1,86-4,03;18765; 5,87; 40185;82,07;49944
Leangen Travbane;2;20200619;6,26;46252;2,48-5,55-5,36;16468; 36,24; 33504;2526,21;43504
Leangen Travbane;3;20200619;1,35;43920;1,2-4,81-1,57;16801; 12,86; 33673;90,35;48378
Leangen Travbane;4;20200619;3,69;40189;1,49-1,68-1,54;16309; 9,87; 36666;53,19;47270
Leangen Travbane;5;20200619;1,4;46377;1,3-2,54-3,56;18780; 11,09; 39793;97,01;65682
Leangen Travbane;6;20200619;5,11;59527;2,21-2,8-6,65;24508; 70,37; 52202;1342,05;50783
Leangen Travbane;7;20200619;8,04;59668;1,39-1,26-1,14;14876; 18,34; 35362;185,31;55959
Leangen Travbane;8;20200619;6,71;46680;2,13-1,82-1,72;13319; 20,24; 32870;141,85;48416
Leangen Travbane;9;20200619;3,94;78845;1,25-1,11-1,25;15269; 3,3; 41218;23,22;86502
Leangen Travbane;1;20200610;1,42;26423;1,03-1,16-1,3;14806; 2,01; 33746;12,45;32680
Leangen Travbane;2;20200610;2,26;21995;1,28-1,97-3,21;9162; 7,19; 23370;77,69;26538
Leangen Travbane;3;20200610;2,62;19773;1,47-1,74-2,1;7864; 10,36; 19995;56,29;21455
Leangen Travbane;4;20200610;6,06;34373;2,62-1,97-4,49;10803; 16,43; 30987;287,81;40970
Leangen Travbane;5;20200610;1,4;23477;1,19-1,45-2,23;7110; 3,94; 23463;17,45;32225
Leangen Travbane;6;20200610;3,03;24069;1,83-3,28-6,81;7823; 24,04; 19434;295,91;42407
Leangen Travbane;1;20200603;1,16;30291;1,1-1,78-1,55;8576; 7,61; 26099;34,71;28481
Leangen Travbane;2;20200603;1,71;27352;1,19-2,22-2,62;8986; 15,13; 28374;135,53;35003
Leangen Travbane;3;20200603;1,21;25341;1,04-1,62-1,26;11931; 18,87; 32344;98,95;42011
Leangen Travbane;4;20200603;19,14;34474;4,81-1,26-4,75;16545; 61,91; 28103;1441,07;31003
Leangen Travbane;5;20200603;1,89;26594;1,38-3,46-4,01;9968; 14,44; 29122;299,5;29511
Leangen Travbane;6;20200603;1,33;31246;1,28-3,63-7,99;14434; 8,65; 32565;152,87;45000
Leangen Travbane;1;20200525;8,2;35970;2,47-2,69-2,22;14255; 28,38; 28655;138;38007
Leangen Travbane;2;20200525;6,2;61430;1,63-1,2-1,45;16591; 14,27; 48111;145,24;42367
Leangen Travbane;3;20200525;5,13;40914;3,07-2,85-4,27;11985; 40; 33014;573,91;34441
Leangen Travbane;4;20200525;9,72;86353;1,9-1,38-2,6;18692; 7,17; 47005;147,08;58015
Leangen Travbane;5;20200525;1,65;62423;1,4-1,87-3,13;17286; 5,26; 34790;140,36;51827
Leangen Travbane;6;20200525;7,1;74975;2,31-2,76-1,92;21180; 50,47; 49618;282,67;55868
Leangen Travbane;1;20200524;2,59;49762;1,81-2,79-4,84;19035; 13,05; 46851;249,73;45757
Leangen Travbane;2;20200524;1,22;55099;1,14-3,24-1,38;17367; 19,53; 42908;79,06;62083
Leangen Travbane;3;20200524;3,05;38382;1,7-4,17-1,81;16285; 20,13; 32747;199,68;37187
Leangen Travbane;4;20200524;4,14;44828;1,27-1,3-1,5;19088; 4,41; 41195;88,68;40726
Leangen Travbane;5;20200524;3;45876;1,93-3,73-6,71;12465; 36,29; 33584;409,46;38903
Leangen Travbane;6;20200524;3,06;64955;1,37-5,19-2,17;27637; 115,12; 49862;956,2;71534
Leangen Travbane;1;20200518;4,11;40059;1,86-1,76-1,91;13279; 9,94; 30831;169,23;31632
Leangen Travbane;2;20200518;59,43;54674;5,63-1,29-2,66;16755; 58,32; 41549;16902,61;48168
Leangen Travbane;3;20200518;2,04;52963;1,38-2,07-2,34;14643; 6,02; 37259;61,54;47678
Leangen Travbane;4;20200518;19,2;54443;5,53-1,71-2,72;25124; 26,6; 49021;176,55;52226
Leangen Travbane;5;20200518;3,28;40229;1,47-1,78-3,51;13214; 7,14; 31737;195,24;41211
Leangen Travbane;6;20200518;1,29;44025;1,03-1,25-1,37;9928; 3,81; 25788;14,11;61565
Leangen Travbane;1;20200511;1,59;37033;1,21-3,3-1,37;18221; 17,39; 31336;130,02;40089
Leangen Travbane;2;20200511;4,09;35115;1,68-1,73-1,9;11188; 16,3; 32104;170;40328
Leangen Travbane;3;20200511;2,27;32783;1,21-1,55-1,46;17072; 5,65; 36252;36,17;41604
Leangen Travbane;4;20200511;20,75;42165;5,65-2,33-2,4;15571; 64,31; 40466;1770;47490
Leangen Travbane;5;20200511;4,54;52813;2,06-2,15-2,91;16729; 12,06; 43236;237,39;53575
Leangen Travbane;6;20200511;15,19;55533;4,58-1,71-5,54;15007; 25,32; 41428;2394,27;70316
